id,seq,task,response,confidence,fol,interactions,correct,some_all,rt
participant_60,2120,EO1,"[""Iac"", ""Ica""]",confident,"[""NVC""]","[{""time"": 4691, ""option"": ""Iac"", ""state"": true}, {""time"": 5787, ""option"": ""Ica"", ""state"": true}]",0.0,True,6562
participant_60,2121,AO4,"[""nvc""]",guessed,"[""Oac""]","[{""time"": 3254, ""option"": ""nvc"", ""state"": true}]",0.0,True,4470
participant_60,2122,EE3,"[""Eac"", ""Eca""]",confident,"[""NVC""]","[{""time"": 7233, ""option"": ""Eac"", ""state"": true}, {""time"": 7833, ""option"": ""Eca"", ""state"": true}]",0.0,True,9343
participant_60,2123,II4,"[""Iac"", ""Ica""]",confident,"[""NVC""]","[{""time"": 2574, ""option"": ""Iac"", ""state"": true}, {""time"": 2982, ""option"": ""Ica"", ""state"": true}]",0.0,True,3820
participant_60,2124,EI4,"[""nvc""]",guessed,"[""Oca""]","[{""time"": 3067, ""option"": ""nvc"", ""state"": true}]",0.0,True,5869
participant_60,2125,IO4,"[""Iac"", ""Ica""]",confident,"[""NVC""]","[{""time"": 10531, ""option"": ""Iac"", ""state"": true}, {""time"": 11122, ""option"": ""Ica"", ""state"": true}]",0.0,True,12949
participant_60,2126,AE3,"[""nvc""]",confident,"[""Oca"", ""Eca"", ""Eac"", ""Oac""]","[{""time"": 7759, ""option"": ""nvc"", ""state"": true}]",0.0,True,8692
participant_60,2127,II3,"[""Aac"", ""Aca""]",guessed,"[""NVC""]","[{""time"": 4873, ""option"": ""Iac"", ""state"": true}, {""time"": 14591, ""option"": ""Ica"", ""state"": true}, {""time"": 19101, ""option"": ""Ica"", ""state"": false}, {""time"": 19547, ""option"": ""Iac"", ""state"": false}, {""time"": 20328, ""option"": ""Aac"", ""state"": true}, {""time"": 20638, ""option"": ""Aca"", ""state"": true}]",0.0,True,21600
participant_60,2128,OA2,"[""Ica"", ""Oac""]",guessed,"[""NVC""]","[{""time"": 7102, ""option"": ""Oca"", ""state"": true}, {""time"": 15374, ""option"": ""nvc"", ""state"": true}, {""time"": 16597, ""option"": ""Oac"", ""state"": true}, {""time"": 22063, ""option"": ""Ica"", ""state"": true}]",0.0,True,24702
participant_60,2129,OA3,"[""nvc""]",guessed,"[""Oac""]","[{""time"": 4403, ""option"": ""nvc"", ""state"": true}]",0.0,True,5051
participant_60,2130,EE2,"[""Eac"", ""Eca""]",guessed,"[""NVC""]","[{""time"": 4870, ""option"": ""Eac"", ""state"": true}, {""time"": 5869, ""option"": ""Eca"", ""state"": true}]",0.0,True,8313
participant_60,2131,IA2,"[""nvc""]",confident,"[""NVC""]","[{""time"": 38836, ""option"": ""nvc"", ""state"": true}]",0.0,True,39494
participant_60,2132,AO3,"[""Ica""]",guessed,"[""Oca""]","[{""time"": 9246, ""option"": ""Ica"", ""state"": true}]",0.0,True,10627
participant_60,2133,EO4,"[""nvc""]",guessed,"[""NVC""]","[{""time"": 17935, ""option"": ""nvc"", ""state"": true}]",0.0,True,19089
participant_60,2134,OI2,"[""Oac""]",guessed,"[""NVC""]","[{""time"": 27714, ""option"": ""Ica"", ""state"": true}, {""time"": 29258, ""option"": ""Ica"", ""state"": false}, {""time"": 40821, ""option"": ""Oac"", ""state"": true}]",0.0,True,43455
participant_60,2135,IO1,"[""Iac"", ""Ica""]",confident,"[""NVC""]","[{""time"": 16286, ""option"": ""Iac"", ""state"": true}, {""time"": 18130, ""option"": ""Ica"", ""state"": true}]",0.0,True,19443
participant_60,2136,AO2,"[""nvc""]",guessed,"[""NVC""]","[{""time"": 2215, ""option"": ""nvc"", ""state"": true}]",0.0,True,4599
participant_60,2137,EI1,"[""Iac"", ""Eca""]",guessed,"[""Oca""]","[{""time"": 8773, ""option"": ""Iac"", ""state"": true}, {""time"": 18347, ""option"": ""Eac"", ""state"": true}, {""time"": 19969, ""option"": ""Eac"", ""state"": false}, {""time"": 21240, ""option"": ""Eca"", ""state"": true}]",0.0,True,22591
participant_60,2138,IE3,"[""nvc""]",confident,"[""Oac""]","[{""time"": 6833, ""option"": ""nvc"", ""state"": true}]",0.0,True,8344
participant_60,2139,EI3,"[""Eca""]",guessed,"[""Oca""]","[{""time"": 16106, ""option"": ""Eca"", ""state"": true}, {""time"": 18366, ""option"": ""Eac"", ""state"": true}, {""time"": 22447, ""option"": ""Eac"", ""state"": false}]",0.0,True,23648
participant_60,2140,AA2,"[""Aac"", ""Aca""]",confident,"[""Ica"", ""Iac"", ""Aca""]","[{""time"": 2865, ""option"": ""Aac"", ""state"": true}, {""time"": 6256, ""option"": ""Aca"", ""state"": true}]",0.25,True,7961
participant_60,2141,IE1,"[""nvc""]",confident,"[""Oac""]","[{""time"": 2854, ""option"": ""nvc"", ""state"": true}]",0.0,True,3904
participant_60,2142,AI4,"[""Iac"", ""Oca""]",guessed,"[""Ica"", ""Iac""]","[{""time"": 3105, ""option"": ""Iac"", ""state"": true}, {""time"": 4387, ""option"": ""Eca"", ""state"": true}, {""time"": 6061, ""option"": ""Eca"", ""state"": false}, {""time"": 8955, ""option"": ""Oca"", ""state"": true}]",0.3333333333333333,True,10374
participant_60,2143,AI3,"[""nvc""]",guessed,"[""NVC""]","[{""time"": 2759, ""option"": ""nvc"", ""state"": true}]",0.0,True,5285
participant_60,2208,OE1,"[""Eca""]",guessed,"[""NVC""]","[{""time"": 27288, ""option"": ""Eca"", ""state"": true}]",0.0,True,28176
participant_60,2209,II2,"[""Iac"", ""Ica""]",confident,"[""NVC""]","[{""time"": 4975, ""option"": ""Iac"", ""state"": true}, {""time"": 5541, ""option"": ""Ica"", ""state"": true}]",0.0,True,6342
participant_60,2210,IO3,"[""Iac"", ""Oac""]",guessed,"[""NVC""]","[{""time"": 4105, ""option"": ""Iac"", ""state"": true}, {""time"": 12513, ""option"": ""Oac"", ""state"": true}]",0.0,True,13557
participant_60,2211,OO4,"[""Iac"", ""Ica""]",confident,"[""NVC""]","[{""time"": 8220, ""option"": ""Iac"", ""state"": true}, {""time"": 8904, ""option"": ""Ica"", ""state"": true}]",0.0,True,11556
participant_60,2212,EE1,"[""Eac"", ""Eca""]",confident,"[""NVC""]","[{""time"": 2571, ""option"": ""Eac"", ""state"": true}, {""time"": 3076, ""option"": ""Eca"", ""state"": true}]",0.0,True,4024
participant_60,2213,OI4,"[""Iac"", ""Ica""]",guessed,"[""NVC""]","[{""time"": 2237, ""option"": ""Iac"", ""state"": true}, {""time"": 3021, ""option"": ""Ica"", ""state"": true}]",0.0,True,10368
participant_60,2214,IA4,"[""nvc""]",confident,"[""Ica"", ""Iac""]","[{""time"": 32448, ""option"": ""nvc"", ""state"": true}]",0.0,True,33116
participant_60,2215,AI2,"[""Ica""]",guessed,"[""Ica"", ""Iac""]","[{""time"": 9840, ""option"": ""Ica"", ""state"": true}]",0.5,True,10572
participant_60,2216,EE4,"[""Eac"", ""Eca""]",confident,"[""NVC""]","[{""time"": 2603, ""option"": ""Eac"", ""state"": true}, {""time"": 3059, ""option"": ""Eca"", ""state"": true}]",0.0,True,3847
participant_60,2217,OE2,"[""Eac""]",confident,"[""NVC""]","[{""time"": 14308, ""option"": ""Eac"", ""state"": true}]",0.0,True,15496
participant_60,2218,EO2,"[""nvc""]",confident,"[""NVC""]","[{""time"": 3033, ""option"": ""nvc"", ""state"": true}]",0.0,True,3836
participant_60,2219,EI2,"[""Ica""]",guessed,"[""Oca""]","[{""time"": 90550, ""option"": ""Ica"", ""state"": true}]",0.0,True,92415
participant_60,2220,EA2,"[""nvc""]",confident,"[""Oca"", ""Eca"", ""Eac"", ""Oac""]","[{""time"": 3841, ""option"": ""nvc"", ""state"": true}]",0.0,True,4891
participant_60,2221,OE3,"[""Ica"", ""Eac""]",guessed,"[""NVC""]","[{""time"": 22636, ""option"": ""Ica"", ""state"": true}, {""time"": 26675, ""option"": ""Iac"", ""state"": true}, {""time"": 27305, ""option"": ""Iac"", ""state"": false}, {""time"": 31902, ""option"": ""Eac"", ""state"": true}]",0.0,True,36967
participant_60,2222,AA1,"[""Aac"", ""Aca""]",confident,"[""Aac"", ""Iac"", ""Ica""]","[{""time"": 4225, ""option"": ""Aac"", ""state"": true}, {""time"": 5631, ""option"": ""Aca"", ""state"": true}]",0.25,True,6682
participant_60,2223,OA4,"[""nvc""]",confident,"[""Oca""]","[{""time"": 3061, ""option"": ""nvc"", ""state"": true}]",0.0,True,3747
participant_60,2224,OI1,"[""Iac"", ""Ica""]",guessed,"[""NVC""]","[{""time"": 2842, ""option"": ""Iac"", ""state"": true}, {""time"": 3392, ""option"": ""Ica"", ""state"": true}]",0.0,True,8920
participant_60,2225,II1,"[""Iac"", ""Ica""]",confident,"[""NVC""]","[{""time"": 2376, ""option"": ""Iac"", ""state"": true}, {""time"": 2824, ""option"": ""Ica"", ""state"": true}]",0.0,True,9457
participant_60,2226,EA1,"[""Iac""]",guessed,"[""Oca""]","[{""time"": 5652, ""option"": ""Iac"", ""state"": true}]",0.0,True,7076
participant_60,2227,IO2,"[""Iac"", ""Ica""]",confident,"[""NVC""]","[{""time"": 3768, ""option"": ""Iac"", ""state"": true}, {""time"": 4224, ""option"": ""Ica"", ""state"": true}]",0.0,True,5053
participant_60,2228,AE4,"[""Eca""]",confident,"[""Oac""]","[{""time"": 25607, ""option"": ""Eca"", ""state"": true}]",0.0,True,26827
participant_60,2229,IE2,"[""Eca""]",confident,"[""Oac""]","[{""time"": 2580, ""option"": ""Eca"", ""state"": true}]",0.0,True,3204
participant_60,2230,AO1,"[""nvc""]",guessed,"[""NVC""]","[{""time"": 4973, ""option"": ""nvc"", ""state"": true}]",0.0,True,6320
participant_60,2231,IE4,"[""nvc""]",guessed,"[""Oac""]","[{""time"": 141262, ""option"": ""nvc"", ""state"": true}]",0.0,True,142303
participant_60,2232,OA1,"[""Oac""]",guessed,"[""NVC""]","[{""time"": 4226, ""option"": ""Oac"", ""state"": true}]",0.0,True,5577
participant_60,2233,IA3,"[""Aca""]",guessed,"[""NVC""]","[{""time"": 12084, ""option"": ""Aca"", ""state"": true}]",0.0,True,14791
participant_60,2234,AA4,"[""Aac"", ""Aca""]",confident,"[""Ica"", ""Iac""]","[{""time"": 2021, ""option"": ""Aac"", ""state"": true}, {""time"": 2461, ""option"": ""Aca"", ""state"": true}]",0.0,True,3452
participant_60,2235,OE4,"[""Ica""]",guessed,"[""NVC""]","[{""time"": 2259, ""option"": ""Ica"", ""state"": true}]",0.0,True,2976
participant_60,2236,OO2,"[""Iac"", ""Ica""]",confident,"[""NVC""]","[{""time"": 1964, ""option"": ""Iac"", ""state"": true}, {""time"": 2294, ""option"": ""Ica"", ""state"": true}]",0.0,True,4594
participant_60,2237,IA1,"[""nvc""]",guessed,"[""Ica"", ""Iac""]","[{""time"": 46190, ""option"": ""nvc"", ""state"": true}]",0.0,True,46838
participant_60,2238,AE2,"[""Iac""]",guessed,"[""Oac""]","[{""time"": 46904, ""option"": ""Iac"", ""state"": true}]",0.0,True,47600
participant_60,2239,OI3,"[""Iac"", ""Ica""]",confident,"[""NVC""]","[{""time"": 1781, ""option"": ""Iac"", ""state"": true}, {""time"": 2275, ""option"": ""Ica"", ""state"": true}]",0.0,True,3418
participant_61,2144,OA3,"[""Oac""]",confident,"[""Oac""]","[{""time"": 68005, ""option"": ""Oac"", ""state"": true}]",1.0,True,74184
participant_61,2145,II4,"[""nvc""]",guessed,"[""NVC""]","[{""time"": 62727, ""option"": ""nvc"", ""state"": true}]",0.0,True,65105
participant_61,2146,II3,"[""nvc""]",confident,"[""NVC""]","[{""time"": 57796, ""option"": ""nvc"", ""state"": true}]",0.0,True,58612
participant_61,2147,AA3,"[""Aac"", ""Aca""]",confident,"[""NVC""]","[{""time"": 150548, ""option"": ""Aac"", ""state"": true}, {""time"": 164792, ""option"": ""Aca"", ""state"": true}]",0.0,True,191016
participant_61,2148,AA2,"[""Aac"", ""Aca""]",guessed,"[""Ica"", ""Iac"", ""Aca""]","[{""time"": 84481, ""option"": ""Aca"", ""state"": true}, {""time"": 85082, ""option"": ""Aac"", ""state"": true}]",0.25,True,86218
participant_61,2149,OO3,"[""Iac""]",guessed,"[""NVC""]","[{""time"": 13249, ""option"": ""Iac"", ""state"": true}]",0.0,True,15191
participant_61,2150,IO4,"[""nvc""]",guessed,"[""NVC""]","[{""time"": 170716, ""option"": ""nvc"", ""state"": true}]",0.0,True,171562
participant_61,2151,OO1,"[""Oac"", ""Oca""]",guessed,"[""NVC""]","[{""time"": 119904, ""option"": ""Oac"", ""state"": true}, {""time"": 120886, ""option"": ""Oca"", ""state"": true}]",0.0,True,122006
participant_61,2152,OA2,"[""Oca""]",confident,"[""NVC""]","[{""time"": 121325, ""option"": ""Oca"", ""state"": true}]",0.0,True,122609
participant_61,2153,IE3,"[""nvc""]",guessed,"[""Oac""]","[{""time"": 79575, ""option"": ""nvc"", ""state"": true}]",0.0,True,80484
participant_61,2154,IE1,"[""Eca""]",confident,"[""Oac""]","[{""time"": 39945, ""option"": ""Eca"", ""state"": true}]",0.0,True,42306
participant_61,2155,EO4,"[""nvc""]",confident,"[""NVC""]","[{""time"": 35010, ""option"": ""nvc"", ""state"": true}]",0.0,True,37301
participant_61,2156,AE1,"[""Eac""]",confident,"[""Oca"", ""Eca"", ""Eac"", ""Oac""]","[{""time"": 33568, ""option"": ""Eac"", ""state"": true}]",0.25,True,41276
participant_61,2157,AO4,"[""nvc""]",confident,"[""Oac""]","[{""time"": 38831, ""option"": ""nvc"", ""state"": true}]",0.0,True,47457
participant_61,2158,EA3,"[""Eca""]",confident,"[""Oca"", ""Eca"", ""Eac"", ""Oac""]","[{""time"": 43162, ""option"": ""Eca"", ""state"": true}]",0.25,True,44043
participant_61,2159,IO1,"[""nvc""]",guessed,"[""NVC""]","[{""time"": 5644, ""option"": ""nvc"", ""state"": true}]",0.0,True,7316
participant_61,2160,AI3,"[""nvc""]",guessed,"[""NVC""]","[{""time"": 610, ""option"": ""nvc"", ""state"": true}]",0.0,True,1000
participant_61,2161,AI1,"[""nvc""]",confident,"[""NVC""]","[{""time"": 48965, ""option"": ""nvc"", ""state"": true}]",0.0,True,49506
participant_61,2162,EI1,"[""Oca""]",confident,"[""Oca""]","[{""time"": 36715, ""option"": ""Oca"", ""state"": true}]",1.0,True,37618
participant_61,2163,AE3,"[""Eac"", ""Eca""]",confident,"[""Oca"", ""Eca"", ""Eac"", ""Oac""]","[{""time"": 49558, ""option"": ""Eac"", ""state"": true}, {""time"": 54979, ""option"": ""Eca"", ""state"": true}]",0.5,True,56323
participant_61,2164,EI3,"[""Oca""]",confident,"[""Oca""]","[{""time"": 42109, ""option"": ""Oca"", ""state"": true}]",1.0,True,42741
participant_61,2165,AO2,"[""nvc""]",guessed,"[""NVC""]","[{""time"": 31170, ""option"": ""nvc"", ""state"": true}]",0.0,True,31973
participant_61,2166,AI4,"[""Ica""]",confident,"[""Ica"", ""Iac""]","[{""time"": 42770, ""option"": ""Ica"", ""state"": true}]",0.5,True,44290
participant_61,2167,IA2,"[""Ica""]",confident,"[""NVC""]","[{""time"": 39464, ""option"": ""Ica"", ""state"": true}]",0.0,True,41039
participant_61,2168,EE2,"[""nvc""]",guessed,"[""NVC""]","[{""time"": 9683, ""option"": ""nvc"", ""state"": true}]",0.0,True,10313
participant_61,2169,OI2,"[""nvc""]",confident,"[""NVC""]","[{""time"": 41368, ""option"": ""nvc"", ""state"": true}]",0.0,True,43031
participant_61,2170,AO3,"[""nvc""]",guessed,"[""Oca""]","[{""time"": 66487, ""option"": ""nvc"", ""state"": true}]",0.0,True,67904
participant_61,2171,EO1,"[""Oca""]",confident,"[""NVC""]","[{""time"": 100245, ""option"": ""Oca"", ""state"": true}]",0.0,True,101714
participant_61,2172,EE3,"[""nvc""]",guessed,"[""NVC""]","[{""time"": 42846, ""option"": ""nvc"", ""state"": true}]",0.0,True,44062
participant_61,2173,EA4,"[""nvc""]",guessed,"[""Oca""]","[{""time"": 37129, ""option"": ""nvc"", ""state"": true}]",0.0,True,39213
participant_61,2174,EO3,"[""nvc""]",confident,"[""NVC""]","[{""time"": 30758, ""option"": ""nvc"", ""state"": true}]",0.0,True,31390
participant_61,2175,EI4,"[""Iac"", ""Oac""]",guessed,"[""Oca""]","[{""time"": 25757, ""option"": ""Oac"", ""state"": true}, {""time"": 27134, ""option"": ""Iac"", ""state"": true}]",0.0,True,32712
participant_61,2240,OI1,"[""Iac""]",confident,"[""NVC""]","[{""time"": 121046, ""option"": ""Iac"", ""state"": true}]",0.0,True,140832
participant_61,2241,OI3,"[""Oac""]",confident,"[""NVC""]","[{""time"": 113973, ""option"": ""Oac"", ""state"": true}]",0.0,True,115274
participant_61,2242,OA4,"[""Oac""]",confident,"[""Oca""]","[{""time"": 30534, ""option"": ""Oac"", ""state"": true}, {""time"": 34184, ""option"": ""Ica"", ""state"": true}, {""time"": 38810, ""option"": ""Ica"", ""state"": false}]",0.0,True,39645
participant_61,2243,OO2,"[""Oac""]",guessed,"[""NVC""]","[{""time"": 21059, ""option"": ""Iac"", ""state"": true}, {""time"": 35224, ""option"": ""Iac"", ""state"": false}, {""time"": 37886, ""option"": ""Oac"", ""state"": true}]",0.0,True,39782
participant_61,2244,EI2,"[""Oca""]",confident,"[""Oca""]","[{""time"": 44179, ""option"": ""Oca"", ""state"": true}]",1.0,True,44925
participant_61,2245,EA1,"[""Eac""]",confident,"[""Oca""]","[{""time"": 19267, ""option"": ""Eac"", ""state"": true}]",0.0,True,20449
participant_61,2246,AO1,"[""Oac""]",confident,"[""NVC""]","[{""time"": 23993, ""option"": ""Oac"", ""state"": true}]",0.0,True,25124
participant_61,2247,IA3,"[""Eac""]",confident,"[""NVC""]","[{""time"": 28257, ""option"": ""Eac"", ""state"": true}]",0.0,True,29415
participant_61,2248,OA1,"[""Oac""]",confident,"[""NVC""]","[{""time"": 11759, ""option"": ""Oac"", ""state"": true}]",0.0,True,19651
participant_61,2249,OE2,"[""nvc""]",guessed,"[""NVC""]","[{""time"": 64353, ""option"": ""nvc"", ""state"": true}]",0.0,True,67189
participant_61,2250,EE1,"[""Eac""]",confident,"[""NVC""]","[{""time"": 24013, ""option"": ""Eac"", ""state"": true}]",0.0,True,26384
participant_61,2251,AA1,"[""Aac"", ""Ica""]",confident,"[""Aac"", ""Iac"", ""Ica""]","[{""time"": 44422, ""option"": ""Aac"", ""state"": true}, {""time"": 52422, ""option"": ""Ica"", ""state"": true}]",0.6666666666666666,True,53254
participant_61,2252,IO3,"[""Oca""]",confident,"[""NVC""]","[{""time"": 78998, ""option"": ""Oca"", ""state"": true}]",0.0,True,80061
participant_61,2253,AI2,"[""nvc""]",guessed,"[""Ica"", ""Iac""]","[{""time"": 114348, ""option"": ""nvc"", ""state"": true}]",0.0,True,115625
participant_61,2254,EA2,"[""Eca""]",confident,"[""Oca"", ""Eca"", ""Eac"", ""Oac""]","[{""time"": 53120, ""option"": ""Eca"", ""state"": true}]",0.25,True,55211
participant_61,2255,II2,"[""Ica""]",confident,"[""NVC""]","[{""time"": 74853, ""option"": ""Iac"", ""state"": true}, {""time"": 76276, ""option"": ""Ica"", ""state"": true}, {""time"": 77068, ""option"": ""Iac"", ""state"": false}]",0.0,True,78191
participant_61,2256,IA1,"[""nvc""]",confident,"[""Ica"", ""Iac""]","[{""time"": 43573, ""option"": ""nvc"", ""state"": true}]",0.0,True,46462
participant_61,2257,EE4,"[""nvc""]",guessed,"[""NVC""]","[{""time"": 30893, ""option"": ""nvc"", ""state"": true}]",0.0,True,32574
participant_61,2258,IE2,"[""nvc""]",guessed,"[""Oac""]","[{""time"": 82943, ""option"": ""nvc"", ""state"": true}]",0.0,True,83980
participant_61,2259,OE3,"[""Oca""]",confident,"[""NVC""]","[{""time"": 22285, ""option"": ""Oca"", ""state"": true}]",0.0,True,23774
participant_61,2260,OI4,"[""nvc""]",confident,"[""NVC""]","[{""time"": 40462, ""option"": ""nvc"", ""state"": true}]",0.0,True,41658
participant_61,2261,AA4,"[""Aac""]",confident,"[""Ica"", ""Iac""]","[{""time"": 43115, ""option"": ""Aac"", ""state"": true}]",0.0,True,44606
participant_61,2262,IO2,"[""Oac""]",confident,"[""NVC""]","[{""time"": 29660, ""option"": ""Oac"", ""state"": true}]",0.0,True,31127
participant_61,2263,IE4,"[""Oac""]",confident,"[""Oac""]","[{""time"": 54967, ""option"": ""Oac"", ""state"": true}]",1.0,True,56422
participant_61,2264,IA4,"[""Ica""]",confident,"[""Ica"", ""Iac""]","[{""time"": 40623, ""option"": ""Ica"", ""state"": true}]",0.5,True,41750
participant_61,2265,OE1,"[""Eca""]",confident,"[""NVC""]","[{""time"": 35929, ""option"": ""Eca"", ""state"": true}]",0.0,True,37147
participant_61,2266,OE4,"[""nvc""]",guessed,"[""NVC""]","[{""time"": 36782, ""option"": ""nvc"", ""state"": true}]",0.0,True,37307
participant_61,2267,AE2,"[""nvc""]",confident,"[""Oac""]","[{""time"": 35059, ""option"": ""nvc"", ""state"": true}]",0.0,True,40288
participant_61,2268,EO2,"[""Oca""]",confident,"[""NVC""]","[{""time"": 19531, ""option"": ""Oca"", ""state"": true}]",0.0,True,20418
participant_61,2269,OO4,"[""nvc""]",guessed,"[""NVC""]","[{""time"": 42611, ""option"": ""nvc"", ""state"": true}]",0.0,True,44526
participant_61,2270,AE4,"[""Eca""]",confident,"[""Oac""]","[{""time"": 15550, ""option"": ""Eca"", ""state"": true}]",0.0,True,16521
participant_61,2271,II1,"[""Oac""]",confident,"[""NVC""]","[{""time"": 11949, ""option"": ""Oac"", ""state"": true}]",0.0,True,13006
participant_62,2176,AI3,"[""Eca""]",guessed,"[""NVC""]","[{""time"": 29878, ""option"": ""Eca"", ""state"": true}, {""time"": 43107, ""option"": ""Eca"", ""state"": false}, {""time"": 47134, ""option"": ""Eca"", ""state"": true}, {""time"": 48550, ""option"": ""Eca"", ""state"": false}, {""time"": 49492, ""option"": ""Eca"", ""state"": true}]",0.0,False,51551
participant_62,2177,AO2,"[""Oac""]",guessed,"[""NVC""]","[{""time"": 14707, ""option"": ""nvc"", ""state"": true}, {""time"": 21174, ""option"": ""nvc"", ""state"": false}, {""time"": 24026, ""option"": ""Oac"", ""state"": true}, {""time"": 26250, ""option"": ""Oac"", ""state"": false}, {""time"": 28532, ""option"": ""Oac"", ""state"": true}]",0.0,False,31491
participant_62,2178,EE2,"[""nvc""]",guessed,"[""NVC""]","[{""time"": 8469, ""option"": ""Eca"", ""state"": true}, {""time"": 11858, ""option"": ""Eca"", ""state"": false}, {""time"": 12473, ""option"": ""Eca"", ""state"": true}, {""time"": 14383, ""option"": ""Eca"", ""state"": false}, {""time"": 18391, ""option"": ""nvc"", ""state"": true}]",0.0,False,20028
participant_62,2179,EI4,"[""nvc""]",confident,"[""Oca""]","[{""time"": 18601, ""option"": ""nvc"", ""state"": true}]",0.0,False,19459
participant_62,2180,AO3,"[""nvc""]",guessed,"[""Oca""]","[{""time"": 39985, ""option"": ""Oca"", ""state"": true}, {""time"": 41634, ""option"": ""Oca"", ""state"": false}, {""time"": 43806, ""option"": ""Oca"", ""state"": true}, {""time"": 44916, ""option"": ""Oca"", ""state"": false}, {""time"": 45372, ""option"": ""Eca"", ""state"": true}, {""time"": 45788, ""option"": ""Eca"", ""state"": false}, {""time"": 46490, ""option"": ""Ica"", ""state"": true}, {""time"": 48867, ""option"": ""Ica"", ""state"": false}, {""time"": 50607, ""option"": ""Iac"", ""state"": true}, {""time"": 54783, ""option"": ""Iac"", ""state"": false}, {""time"": 55735, ""option"": ""nvc"", ""state"": true}]",0.0,False,56195
participant_62,2181,EI3,"[""nvc""]",guessed,"[""Oca""]","[{""time"": 16399, ""option"": ""Eac"", ""state"": true}, {""time"": 23050, ""option"": ""Eac"", ""state"": false}, {""time"": 28405, ""option"": ""Eac"", ""state"": true}, {""time"": 29797, ""option"": ""Eac"", ""state"": false}, {""time"": 30310, ""option"": ""nvc"", ""state"": true}]",0.0,False,30769
participant_62,2182,OA2,"[""Ica""]",confident,"[""NVC""]","[{""time"": 7384, ""option"": ""Aca"", ""state"": true}, {""time"": 8491, ""option"": ""Aca"", ""state"": false}, {""time"": 10996, ""option"": ""Ica"", ""state"": true}]",0.0,False,19579
participant_62,2183,OI2,"[""Eac"", ""Oca""]",confident,"[""NVC""]","[{""time"": 8680, ""option"": ""Oca"", ""state"": true}, {""time"": 12664, ""option"": ""Eac"", ""state"": true}]",0.0,False,14902
participant_62,2184,AI1,"[""Iac""]",guessed,"[""NVC""]","[{""time"": 7878, ""option"": ""Aca"", ""state"": true}, {""time"": 8256, ""option"": ""Aca"", ""state"": false}, {""time"": 9069, ""option"": ""Aac"", ""state"": true}, {""time"": 14102, ""option"": ""Aac"", ""state"": false}, {""time"": 14492, ""option"": ""Iac"", ""state"": true}]",0.0,False,21390
participant_62,2185,EO4,"[""nvc""]",guessed,"[""NVC""]","[{""time"": 4867, ""option"": ""nvc"", ""state"": true}]",0.0,False,5339
participant_62,2186,AO4,"[""Iac""]",guessed,"[""Oac""]","[{""time"": 14774, ""option"": ""Iac"", ""state"": true}]",0.0,False,18802
participant_62,2187,EA4,"[""nvc""]",guessed,"[""Oca""]","[{""time"": 15859, ""option"": ""Eca"", ""state"": true}, {""time"": 18584, ""option"": ""Iac"", ""state"": true}, {""time"": 19235, ""option"": ""Iac"", ""state"": false}, {""time"": 26758, ""option"": ""Eac"", ""state"": true}, {""time"": 27962, ""option"": ""Eac"", ""state"": false}, {""time"": 28341, ""option"": ""Eca"", ""state"": false}, {""time"": 28751, ""option"": ""nvc"", ""state"": true}]",0.0,False,29486
participant_62,2188,II4,"[""Eac"", ""Eca""]",guessed,"[""NVC""]","[{""time"": 9375, ""option"": ""Ica"", ""state"": true}, {""time"": 11230, ""option"": ""Ica"", ""state"": false}, {""time"": 14874, ""option"": ""Eca"", ""state"": true}, {""time"": 15718, ""option"": ""Eac"", ""state"": true}, {""time"": 16853, ""option"": ""Eac"", ""state"": false}, {""time"": 19535, ""option"": ""Eac"", ""state"": true}]",0.0,False,21168
participant_62,2189,IA2,"[""Ica"", ""Eac""]",guessed,"[""NVC""]","[{""time"": 7342, ""option"": ""Ica"", ""state"": true}, {""time"": 9089, ""option"": ""Eac"", ""state"": true}]",0.0,False,11234
participant_62,2190,AI4,"[""Iac"", ""Ica"", ""Eca""]",confident,"[""Ica"", ""Iac""]","[{""time"": 12200, ""option"": ""Ica"", ""state"": true}, {""time"": 16740, ""option"": ""Iac"", ""state"": true}, {""time"": 18951, ""option"": ""Eca"", ""state"": true}]",0.6666666666666666,False,20102
participant_62,2191,OO3,"[""nvc""]",guessed,"[""NVC""]","[{""time"": 16158, ""option"": ""nvc"", ""state"": true}]",0.0,False,16640
participant_62,2192,AE1,"[""Eac"", ""Eca""]",confident,"[""Oca"", ""Eca"", ""Eac"", ""Oac""]","[{""time"": 7975, ""option"": ""Eac"", ""state"": true}, {""time"": 14473, ""option"": ""Eca"", ""state"": true}]",0.5,False,15668
participant_62,2193,EO1,"[""nvc""]",guessed,"[""NVC""]","[{""time"": 9870, ""option"": ""nvc"", ""state"": true}]",0.0,False,10285
participant_62,2194,EA3,"[""nvc""]",guessed,"[""Oca"", ""Eca"", ""Eac"", ""Oac""]","[{""time"": 6991, ""option"": ""nvc"", ""state"": true}]",0.0,False,7370
participant_62,2195,IO4,"[""Eac"", ""Eca""]",guessed,"[""NVC""]","[{""time"": 7205, ""option"": ""Oca"", ""state"": true}, {""time"": 9693, ""option"": ""Oca"", ""state"": false}, {""time"": 10047, ""option"": ""Eca"", ""state"": true}, {""time"": 12857, ""option"": ""Oac"", ""state"": true}, {""time"": 18349, ""option"": ""Oac"", ""state"": false}, {""time"": 18989, ""option"": ""Eac"", ""state"": true}]",0.0,False,19991
